project,metrics
304a77371c9e207a5fa42a6b874017d5,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
305322,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.29, ""avg_build_time_sec"": 2.56, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3078465,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3078764,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.85, ""avg_build_time_sec"": 2.34, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3081369,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.79, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3089556,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.06, ""avg_build_time_sec"": 2.79, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3097851,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
309bed093f6a7084c855,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 55.16, ""avg_build_time_sec"": 6.56, ""avg_run_time_sec"": 1.67, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
30a5138e41cba69dc81c,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
30d2e626772e84edd688ba717a766c89,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.11, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
31122eb9e4c0af8adeca,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3113810,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 186.43, ""avg_build_time_sec"": 3.69, ""avg_run_time_sec"": 1.32, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
3116927,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 21.72, ""avg_build_time_sec"": 15.86, ""avg_run_time_sec"": 1.44, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3128835,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3129692,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3130141,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 26.23, ""avg_build_time_sec"": 2.53, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
313761,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3141128,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.81, ""avg_build_time_sec"": 2.81, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3141140,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3148833,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3151375,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.1, ""avg_build_time_sec"": 3.24, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3153844,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.73, ""avg_build_time_sec"": 2.86, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3158388,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3163938,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.54, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3166d6123bd26c066c462328bebcf0c0,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.29, ""avg_build_time_sec"": 2.76, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3167162,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.45, ""avg_build_time_sec"": 2.57, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
317164,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.64, ""avg_build_time_sec"": 2.68, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3181989,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
31ccafbfceac2ed88974,"{""total_attempts"": 5, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 89.27, ""avg_build_time_sec"": 4.7, ""avg_run_time_sec"": 1.73, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 5}}"
31eee50b9aaebf387b380f70054575c5,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.35, ""avg_build_time_sec"": 2.52, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3205bf5aab78623c5ee5,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
320a949b092bf30913ef,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.16, ""avg_build_time_sec"": 2.8, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3211f1660291f871739379082f204c83,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3219308,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3227267,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 18.68, ""avg_build_time_sec"": 2.96, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3231186,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 166.23, ""avg_build_time_sec"": 4.01, ""avg_run_time_sec"": 1.24, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
326462,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3264921,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.46, ""avg_build_time_sec"": 3.14, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3271073,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.34, ""avg_build_time_sec"": 2.78, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
329142c1740500bd3797,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 8.93, ""avg_build_time_sec"": 3.06, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3295631,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.37, ""avg_build_time_sec"": 2.63, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3298867,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.48, ""avg_build_time_sec"": 3.53, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3305365,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.15, ""avg_build_time_sec"": 2.87, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3308963,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3309494,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.95, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3334a3cc57b31ae3a5c4,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 29.15, ""avg_build_time_sec"": 2.75, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3340802,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.28, ""avg_build_time_sec"": 2.92, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3359203,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.94, ""avg_build_time_sec"": 2.81, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3390999,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.61, ""avg_build_time_sec"": 13.89, ""avg_run_time_sec"": 1.04, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
33e2172bafbb5dd794ab,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.6, ""avg_build_time_sec"": 2.5, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3409403,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.27, ""avg_build_time_sec"": 2.34, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3411495,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3427750,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.58, ""avg_build_time_sec"": 2.62, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
342989,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 59.6, ""avg_build_time_sec"": 44.1, ""avg_run_time_sec"": 1.69, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3446681,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3453185b41d8d985356cbe5e57d67342,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3454877,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.79, ""avg_build_time_sec"": 3.68, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
347596,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.52, ""avg_build_time_sec"": 2.96, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3485205,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3488502,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.07, ""avg_build_time_sec"": 3.08, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3493579,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3494203,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
350281,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
35164461db4da79f7d56,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.31, ""avg_build_time_sec"": 3.1, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
353499f2e6e407883b32,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 183.91, ""avg_build_time_sec"": 6.11, ""avg_run_time_sec"": 1.29, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
3542836,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 29.62, ""avg_build_time_sec"": 2.51, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
354b90d59faf8b0d758f74eae3a511e2,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.78, ""avg_build_time_sec"": 2.32, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3563671,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3582544,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3599025,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.56, ""avg_build_time_sec"": 3.32, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
35fb758c18036d7f8640,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.9, ""avg_build_time_sec"": 2.21, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
3624478,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 25.43, ""avg_build_time_sec"": 2.52, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
3668591,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 176.46, ""avg_build_time_sec"": 3.76, ""avg_run_time_sec"": 1.21, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
3676137,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
367ff95d4d3d3770fa7b,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
3682135,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 166.95, ""avg_build_time_sec"": 3.66, ""avg_run_time_sec"": 1.25, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
